zip,elevation_m,Temp
51365,396,88
51366,415,88
51401,384,88
51430,427,88
51431,399,88
51432,424,88
51433,361,88
51436,421,88
51439,378,88
51440,373,88
51441,400,88
51442,354,88
51443,356,88
51444,432,88
51445,380,88
51446,406,88
51447,414,88
51448,413,88
51449,375,88
51450,362,88
51451,345,88
51452,371,88
51453,342,88
51454,437,88
51455,401,88
51458,424,88
51459,335,88
51460,408,88
51461,426,88
51462,358,88
51463,440,88
51465,412,88
51466,391,88
51467,422,88
51501,295,88
51503,352,88
51510,295,88
51520,366,88
51521,339,88
51523,313,88
51525,334,88
51526,296,88
51527,415,88
51528,375,88
51529,364,88
51530,416,88
51531,378,88
51532,374,88
51533,335,88
51534,316,88
51535,334,88
51536,331,88
51537,368,88
51540,306,88
51541,339,88
51542,339,88
51543,419,88
51544,363,88
51545,309,88
51546,355,88
51548,330,88
51549,358,88
51550,389,88
51551,312,88
51552,370,88
51553,381,88
51554,327,88
51555,301,88
51556,305,88
51557,309,88
51558,391,88
51559,383,88
51560,325,88
51561,288,88
51562,416,88
51563,373,88
51564,364,88
51565,368,88
51566,314,88
51570,409,88
51571,328,88
51572,370,88
51573,350,88
51575,350,88
51576,375,88
51577,400,88
51578,438,88
51579,385,88
51601,333,88
51630,344,88
51631,285,88
51632,343,88
51636,322,88
51637,348,88
51638,333,88
51639,291,88
51640,328,88
51645,332,88
51646,353,88
51647,297,88
51648,282,88
51649,325,88
51650,309,88
51651,306,88
51652,340,88
51653,344,88
51654,286,88
51656,329,88
52001,228,88
52002,247,88
52003,247,88
52030,271,88
52031,255,88
52032,303,88
52033,283,88
52035,359,88
52036,324,88
52037,249,88
52038,334,88
52039,338,88
52040,309,88
52041,294,88
52042,344,88
52043,286,88
52044,277,88
52045,327,88
52046,340,88
52047,328,88
52048,245,88
52049,301,88
52050,334,88
52052,268,88
52053,338,88
52054,321,88
52056,351,88
52057,292,88
52060,201,88
52064,260,88
52065,323,88
52066,199,88
52068,336,88
52069,198,88
52070,193,88
52071,204,88
52072,260,88
52073,287,88
52074,236,88
52075,250,88
52076,349,88
52077,255,88
52078,283,88
52079,289,88
52101,362,88
52132,355,88
52133,377,88
52134,387,88
52135,279,88
52136,398,88
52140,313,88
52141,332,88
52142,328,88
52144,321,88
52146,257,88
52147,345,88
52151,308,88
52154,357,88
52155,390,88
52156,323,88
52157,287,88
52158,192,88
52159,327,88
52160,222,88
52161,366,88
52162,346,88
52163,363,88
52164,336,88
52165,374,88
52166,327,88
52168,329,88
52169,331,88
52170,307,88
52171,343,88
52172,391,88
52175,365,88
52201,227,88
52202,279,88
52203,242,88
52205,253,88
52206,257,88
52207,227,88
52208,250,88
52209,258,88
52210,275,88
52211,283,88
52212,291,88
52213,268,88
52214,256,88
52215,244,88
52216,244,88
52217,257,88
52218,275,88
52219,297,88
52220,266,88
52221,241,88
52222,275,88
52223,295,88
52224,288,88
52225,255,88
52227,247,88
52228,247,88
52229,289,88
52231,240,88
52232,276,88
52233,263,88
52235,193,88
52236,257,88
52237,251,88
52240,206,88
52241,218,88
52242,219,88
52245,220,88
52246,236,88
52247,225,88
52248,234,88
52249,275,88
52251,265,88
52252,264,88
52253,251,88
52254,219,88
52255,226,88
52257,272,88
52301,232,88
52302,262,88
52305,269,88
52306,269,88
52307,219,88
52308,265,88
52309,254,88
52310,255,88
52312,245,88
52313,266,88
52314,247,88
52315,267,88
52316,249,88
52317,231,88
52318,254,88
52320,226,88
52321,259,88
52322,246,88
52323,228,88
52324,227,88
52325,248,88
52326,273,88
52327,193,88
52328,262,88
52329,292,88
52330,315,88
52332,246,88
52333,247,88
52334,244,88
52335,243,88
52336,258,88
52337,259,88
52338,247,88
52339,300,88
52340,213,88
52341,248,88
52342,284,88
52344,267,88
52345,267,88
52346,285,88
52347,277,88
52348,268,88
52349,251,88
52351,240,88
52352,274,88
52353,224,88
52354,262,88
52355,242,88
52356,240,88
52358,238,88
52359,219,88
52361,246,88
52362,250,88
52401,222,88
52402,245,88
52403,252,88
52404,232,88
52405,240,88
52411,242,88
52501,239,88
52530,246,88
52531,280,88
52533,229,88
52534,227,88
52535,229,88
52536,268,88
52537,266,88
52540,223,88
52542,223,88
52543,249,88
52544,297,88
52548,213,88
52549,310,88
52550,217,88
52551,221,88
52552,258,88
52553,242,88
52554,200,88
52555,286,88
52556,235,88
52557,221,88
52560,216,88
52561,254,88
52562,241,88
52563,245,88
52565,193,88
52566,233,88
52567,221,88
52568,249,88
52569,287,88
52570,237,88
52571,304,88
52572,296,88
52573,222,88
52574,296,88
52576,230,88
52577,230,88
52580,245,88
52581,301,88
52583,307,88
52584,250,88
52585,229,88
52586,229,88
52588,227,88
52590,327,88
52591,222,88
52593,300,88
52594,257,88
52595,245,88
52601,204,88
52619,202,88
52620,194,88
52621,217,88
52623,219,88
52624,209,88
52625,213,88
52626,217,88
52627,214,88
52630,214,88
52631,218,88
52632,203,88
52635,221,88
52637,230,88
52638,214,88
52639,202,88
52640,244,88
52641,212,88
52644,223,88
52645,228,88
52646,161,88
52647,225,88
52649,216,88
52650,224,88
52651,227,88
52652,224,88
52653,167,88
52654,223,88
52655,213,88
52656,221,88
52657,215,88
52658,162,88
52659,213,88
52660,229,88
52701,224,88
52720,217,88
52721,244,88
52722,201,88
52726,233,88
52727,250,88
52728,189,88
52729,217,88
52730,201,88
52731,217,88
52732,223,88
52737,223,88
52738,215,88
52739,184,88
52742,209,88
52745,212,88
52746,228,88
52747,223,88
52748,240,88
52749,167,88
52750,208,88
52751,220,88
52752,215,88
52753,223,88
52754,207,88
52755,210,88
52756,199,88
52757,194,88
52758,180,88
52759,181,88
52760,215,88
52761,207,88
52765,240,88
52766,190,88
52767,210,88
52768,204,88
52769,214,88
52771,230,88
52772,244,88
52773,217,88
52774,214,88
52776,209,88
52777,241,88
52778,217,88
52801,183,88
52802,168,88
52803,208,88
52804,229,88
52806,215,88
52807,229,88
53001,275,84
53002,324,84
53003,263,84
53004,226,84
53005,256,84
53006,332,84
53007,236,84
53010,321,84
53011,326,84
53012,274,84
53013,221,84
53014,277,84
53015,218,84
53016,277,84
53017,329,84
53018,286,84
53019,342,84
53020,309,84
53021,272,84
53022,262,84
53023,301,84
53024,241,84
53027,304,84
53029,317,84
53031,241,84
53032,274,84
53033,326,84
53034,269,84
53035,276,84
53036,256,84
53037,270,84
53038,241,84
53039,275,84
53040,288,84
53042,281,84
53044,209,84
53045,294,84
53046,274,84
53047,276,84
53048,295,84
53049,285,84
53050,285,84
53051,258,84
53057,294,84
53058,281,84
53059,280,84
53061,298,84
53063,229,84
53065,264,84
53066,270,84
53069,271,84
53070,211,84
53072,264,84
53073,314,84
53074,240,84
53075,281,84
53076,288,84
53078,320,84
53079,281,84
53080,271,84
53081,189,84
53083,206,84
53085,220,84
53086,341,84
53088,254,84
53089,293,84
53090,320,84
53091,293,84
53092,220,84
53093,251,84
53094,252,84
53095,280,84
53097,235,84
53098,265,84
53099,276,84
53103,240,84
53104,237,84
53105,253,84
53108,232,84
53110,221,84
53114,267,84
53115,295,84
53118,263,84
53119,286,84
53120,261,84
53121,273,84
53122,244,84
53125,278,84
53126,224,84
53127,284,84
53128,257,84
53129,237,84
53130,244,84
53132,234,84
53137,255,84
53139,249,84
53140,188,84
53142,211,84
53143,191,84
53144,216,84
53146,276,84
53147,286,84
53149,255,84
53150,235,84
53151,265,84
53153,291,84
53154,202,84
53156,255,84
53157,271,84
53158,225,84
53167,241,84
53168,248,84
53170,233,84
53172,206,84
53176,264,84
53177,225,84
53178,256,84
53179,229,84
53181,262,84
53182,234,84
53183,317,84
53184,296,84
53185,250,84
53186,268,84
53188,277,84
53189,241,84
53190,258,84
53191,292,84
53192,230,84
53195,299,84
53202,199,84
53203,191,84
53204,194,84
53205,207,84
53206,221,84
53207,206,84
53208,190,84
53209,203,84
53210,222,84
53211,201,84
53212,213,84
53213,201,84
53214,219,84
53215,210,84
53216,210,84
53217,216,84
53218,210,84
53219,223,84
53220,237,84
53221,228,84
53222,223,84
53223,218,84
53224,237,84
53225,220,84
53226,228,84
53227,232,84
53228,223,84
53233,198,84
53235,202,84
53295,197,84
53402,203,84
53403,191,84
53404,203,84
53405,205,84
53406,208,84
53501,232,84
53502,275,84
53503,223,84
53504,272,84
53505,284,84
53506,322,84
53507,305,84
53508,289,84
53510,319,84
53511,267,84
53515,316,84
53516,258,84
53517,316,84
53518,283,84
53520,236,84
53521,307,84
53522,280,84
53523,276,84
53525,292,84
53526,361,84
53527,263,84
53528,282,84
53529,332,84
53530,280,84
53531,289,84
53532,291,84
53533,372,84
53534,256,84
53536,275,84
53537,255,84
53538,246,84
53540,218,84
53541,265,84
53543,328,84
53544,300,84
53545,277,84
53546,274,84
53548,273,84
53549,248,84
53550,295,84
53551,257,84
53553,344,84
53554,348,84
53555,312,84
53556,308,84
53557,258,84
53558,261,84
53559,259,84
53560,320,84
53561,240,84
53562,282,84
53563,263,84
53565,325,84
53566,315,84
53569,342,84
53570,315,84
53571,298,84
53572,342,84
53573,213,84
53574,279,84
53575,288,84
53576,255,84
53577,339,84
53578,248,84
53579,261,84
53580,333,84
53581,318,84
53582,338,84
53583,227,84
53584,220,84
53585,288,84
53586,310,84
53587,252,84
53588,219,84
53589,264,84
53590,303,84
53593,301,84
53594,254,84
53597,284,84
53598,270,84
53599,249,84
53703,261,84
53704,263,84
53705,292,84
53706,284,84
53711,281,84
53713,271,84
53714,273,84
53715,264,84
53716,282,84
53717,322,84
53718,298,84
53719,336,84
53726,288,84
53792,279,84
53801,306,84
53802,276,84
53803,269,84
53804,284,84
53805,207,84
53806,281,84
53807,303,84
53808,251,84
53809,358,84
53810,293,84
53811,282,84
53812,273,84
53813,336,84
53816,365,84
53817,325,84
53818,291,84
53820,290,84
53821,332,84
53825,309,84
53826,285,84
53827,312,84
53901,245,84
53910,295,84
53911,314,84
53913,315,84
53916,274,84
53919,304,84
53920,250,84
53922,276,84
53923,315,84
53924,357,84
53925,266,84
53926,244,84
53928,306,84
53929,289,84
53930,245,84
53931,291,84
53932,274,84
53933,274,84
53934,302,84
53935,312,84
53936,308,84
53937,334,84
53939,246,84
53940,271,84
53941,276,84
53942,361,84
53943,355,84
53944,310,84
53946,280,84
53947,256,84
53948,280,84
53949,256,84
53950,285,84
53951,415,84
53952,292,84
53953,238,84
53954,249,84
53955,259,84
53956,290,84
53959,274,84
53960,294,84
53961,337,84
53962,284,84
53963,275,84
53964,273,84
53965,302,84
53968,308,84
53969,248,84
54001,338,84
54002,343,84
54003,340,84
54004,393,84
54005,352,84
54006,296,84
54007,330,84
54009,338,84
54011,353,84
54013,383,84
54014,311,84
54015,349,84
54016,274,84
54017,304,84
54020,323,84
54021,293,84
54022,272,84
54023,299,84
54024,298,84
54025,274,84
54026,313,84
54027,374,84
54028,358,84
54082,267,84
54101,213,84
54102,295,84
54103,463,84
54104,345,84
54106,234,84
54107,261,84
54110,250,84
54111,257,84
54112,219,84
54113,217,84
54114,262,84
54115,192,84
54119,361,84
54120,470,84
54121,398,84
54123,256,84
54124,276,84
54125,432,84
54126,280,84
54127,246,84
54128,287,84
54129,267,84
54130,212,84
54135,295,84
54136,228,84
54137,243,84
54138,354,84
54139,216,84
54140,223,84
54141,179,84
54143,189,84
54149,346,84
54150,345,84
54151,339,84
54152,237,84
54153,189,84
54154,235,84
54155,234,84
54156,270,84
54157,195,84
54159,206,84
54160,252,84
54161,260,84
54162,253,84
54165,242,84
54166,251,84
54169,250,84
54170,235,84
54171,216,84
54173,176,84
54174,267,84
54175,406,84
54177,220,84
54180,196,84
54201,197,84
54202,184,84
54204,242,84
54205,248,84
54207,246,84
54208,243,84
54209,232,84
54210,186,84
54211,222,84
54212,203,84
54213,217,84
54214,219,84
54215,253,84
54216,227,84
54217,235,84
54220,222,84
54227,258,84
54228,197,84
54229,254,84
54230,261,84
54232,266,84
54234,198,84
54235,201,84
54241,197,84
54245,260,84
54246,212,84
54247,250,84
54301,186,84
54302,183,84
54303,185,84
54304,202,84
54307,191,84
54311,239,84
54313,227,84
54401,388,84
54403,415,84
54405,440,84
54406,367,84
54407,377,84
54408,440,84
54409,450,84
54410,348,84
54411,428,84
54412,374,84
54413,300,84
54414,405,84
54416,326,84
54417,370,84
54418,498,84
54420,367,84
54421,411,84
54422,407,84
54423,387,84
54424,501,84
54425,434,84
54426,393,84
54427,371,84
54428,498,84
54430,404,84
54433,379,84
54435,472,84
54436,332,84
54437,363,84
54440,376,84
54441,377,84
54442,474,84
54443,355,84
54446,381,84
54447,407,84
54448,375,84
54449,385,84
54450,388,84
54451,449,84
54452,417,84
54454,362,84
54455,386,84
54456,330,84
54457,286,84
54458,352,84
54459,496,84
54460,396,84
54462,468,84
54463,501,84
54464,401,84
54465,487,84
54466,306,84
54467,328,84
54469,295,84
54470,470,84
54471,388,84
54473,365,84
54474,353,84
54475,341,84
54476,376,84
54479,392,84
54480,439,84
54481,331,84
54482,341,84
54484,388,84
54485,529,84
54486,308,84
54487,448,84
54488,415,84
54489,326,84
54490,459,84
54491,428,84
54493,313,84
54494,316,84
54495,307,84
54498,387,84
54499,354,84
54501,494,84
54511,512,84
54512,494,84
54513,515,84
54514,475,84
54515,450,84
54517,439,84
54519,506,84
54520,500,84
54521,500,84
54524,456,84
54525,454,84
54526,401,84
54527,456,84
54529,471,84
54530,422,84
54531,476,84
54534,502,84
54536,506,84
54537,460,84
54538,482,84
54539,505,84
54540,534,84
54541,491,84
54542,508,84
54545,501,84
54546,467,84
54547,502,84
54548,480,84
54550,498,84
54552,462,84
54554,555,84
54555,465,84
54556,468,84
54557,539,84
54558,510,84
54559,307,84
54560,530,84
54561,568,84
54562,514,84
54563,379,84
54564,481,84
54565,498,84
54566,487,84
54568,512,84
54601,353,84
54603,198,84
54610,371,84
54611,315,84
54612,221,84
54613,302,84
54614,225,84
54615,273,84
54616,309,84
54618,294,84
54619,415,84
54621,335,84
54622,341,84
54623,383,84
54624,333,84
54625,230,84
54626,335,84
54627,332,84
54628,272,84
54629,296,84
54630,268,84
54631,209,84
54632,221,84
54634,384,84
54635,287,84
54636,367,84
54637,281,84
54638,395,84
54639,318,84
54642,297,84
54643,282,84
54644,283,84
54645,340,84
54646,285,84
54648,335,84
54650,222,84
54651,293,84
54652,343,84
54653,371,84
54654,383,84
54655,334,84
54656,291,84
54657,272,84
54658,342,84
54659,308,84
54660,293,84
54661,220,84
54664,344,84
54665,357,84
54666,295,84
54667,402,84
54669,210,84
54670,350,84
54701,319,84
54703,298,84
54720,271,84
54721,342,84
54722,291,84
54723,331,84
54724,308,84
54725,317,84
54726,319,84
54727,292,84
54728,318,84
54729,278,84
54730,284,84
54731,348,84
54732,322,84
54733,341,84
54734,311,84
54736,259,84
54737,313,84
54738,278,84
54739,270,84
54740,339,84
54741,322,84
54742,287,84
54745,334,84
54746,313,84
54747,295,84
54748,313,84
54749,349,84
54750,331,84
54751,278,84
54754,282,84
54755,248,84
54756,360,84
54757,322,84
54758,314,84
54759,341,84
54760,271,84
54761,315,84
54762,343,84
54763,356,84
54766,365,84
54767,332,84
54768,342,84
54769,350,84
54770,286,84
54771,353,84
54772,283,84
54773,317,84
54801,330,84
54805,359,84
54806,219,84
54810,345,84
54812,348,84
54813,417,84
54814,380,84
54817,389,84
54819,334,84
54820,327,84
54821,454,84
54822,326,84
54824,372,84
54826,396,84
54827,326,84
54828,400,84
54829,376,84
54830,284,84
54832,434,84
54835,368,84
54836,393,84
54837,358,84
54838,334,84
54839,364,84
54840,285,84
54841,383,84
54842,353,84
54843,438,84
54844,270,84
54845,324,84
54846,334,84
54847,336,84
54848,364,84
54849,360,84
54850,223,84
54853,371,84
54854,264,84
54855,338,84
54856,296,84
54857,366,84
54858,379,84
54859,307,84
54861,192,84
54862,392,84
54864,272,84
54865,260,84
54867,469,84
54868,346,84
54870,394,84
54871,374,84
54872,300,84
54873,351,84
54874,297,84
54875,343,84
54876,418,84
54880,206,84
54888,327,84
54889,373,84
54891,259,84
54893,289,84
54895,446,84
54896,434,84
54901,234,84
54902,243,84
54904,241,84
54909,370,84
54911,234,84
54913,259,84
54914,255,84
54915,241,84
54921,327,84
54922,245,84
54923,241,84
54926,294,84
54927,236,84
54928,345,84
54929,248,84
54930,367,84
54931,235,84
54932,271,84
54933,245,84
54935,232,84
54937,276,84
54940,228,84
54941,263,84
54942,249,84
54943,328,84
54944,252,84
54945,311,84
54946,279,84
54947,233,84
54948,298,84
54949,295,84
54950,285,84
54952,244,84
54956,254,84
54960,243,84
54961,232,84
54962,270,84
54963,229,84
54964,257,84
54965,258,84
54966,342,84
54967,238,84
54968,232,84
54970,268,84
54971,291,84
54974,284,84
54977,310,84
54978,304,84
54979,252,84
54980,251,84
54981,270,84
54982,266,84
54983,261,84
54984,278,84
54985,237,84
54986,229,84
55001,292,84
55003,212,84
55005,280,84
55006,292,84
55007,318,84
55008,289,84
55009,330,84
55011,278,84
55012,292,84
55013,282,84
